filename, Unlabeled, angry, attentive, no clear emotion recognizable, relaxed, sad, uncomfortable
00000382_004_png.rf.fd9a846a4ac3c703ed659ae93e6e68c4.jpg, 0, 0, 0, 0, 1, 0, 0
00000037_002_png.rf.fde2a7222dc7d985ddc6bdeb5e93c56f.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000141_022_png.rf.fc3f7e7009499e56b51b567babb1a815.jpg, 0, 0, 1, 0, 0, 0, 0
00000027_020_png.rf.fc457f4d44d224d6343a3a4faafb1e6b.jpg, 0, 0, 0, 0, 0, 0, 1
00000016_027_png.rf.fe723815d38f13fa37cf55b65f6687b3.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000164_001_png.rf.fe56b345e8277e6cbd57c2a1b6d9ca64.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000149_017_png.rf.feafa30aa67423d828a4213b675a7286.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000171_003_png.rf.fd36aef6dbffb3b4341a3829603d86a5.jpg, 0, 0, 1, 0, 0, 0, 0
00000069_027_png.rf.fe939ce331ae064abb5dbb1819eb26b2.jpg, 0, 0, 1, 0, 0, 0, 0
00000349_015_png.rf.fe02ebab77629f6941efaa1818732b79.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000179_005_png.rf.fc3122012d27f56f9ec44cf7a58cdd5c.jpg, 0, 0, 0, 0, 1, 0, 0
00000393_017_png.rf.fc9e41e953ffdad9ed620ab1ceaa44b0.jpg, 0, 0, 0, 0, 1, 0, 0
00000381_011_png.rf.fdfdc7d2755e9a50820a8276bc7ab231.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000122_021_png.rf.fce4ef68b5bc1f0dc642b90ab03defae.jpg, 0, 0, 1, 0, 0, 0, 0
00000409_014_png.rf.ff5ed67b3c9b88eefc2aead2ee159a98.jpg, 0, 0, 0, 0, 1, 0, 0
00000018_024_png.rf.fc859ca4d50ceaba5a54f7bf47f7fba7.jpg, 0, 0, 1, 0, 0, 0, 0
00000311_008_png.rf.fd2dad913ee5377c03996be76931fa36.jpg, 0, 0, 1, 0, 0, 0, 0
00000002_001_png.rf.ff26bfe9e368d9cc054d3d22e2cddd11.jpg, 0, 0, 0, 0, 0, 0, 1
00000071_013_png.rf.fef349fcf3ef4c02c4e3f794bab263a7.jpg, 0, 0, 1, 0, 0, 0, 0
00000344_020_png.rf.feb74879a04a0b480b49ecdb6e331659.jpg, 0, 0, 1, 0, 0, 0, 0
00000362_022_png.rf.ffa78f879fe842d4b011e3e055e39d5f.jpg, 0, 0, 0, 0, 0, 0, 1
00000011_027_png.rf.fec41f274a26ec3b877655b0cc00159f.jpg, 0, 0, 1, 0, 0, 0, 0
00000357_016_png.rf.ff7403de71675441e2585867f7dad874.jpg, 0, 0, 1, 0, 0, 0, 0
00000337_011_png.rf.ff2a188e5936b50d3ce212e755822455.jpg, 0, 0, 1, 0, 0, 0, 0
00000070_008_png.rf.ff58b5ba07dd8ab49fad083aa17d94e4.jpg, 0, 0, 1, 0, 0, 0, 0
00000355_004_png.rf.ffc96ca93f8ab77293a983a180e591fa.jpg, 0, 0, 0, 0, 1, 0, 0
00000328_010_png.rf.ffc60d7947888b807aa09bf4cc50be6d.jpg, 0, 0, 0, 0, 1, 0, 0
00000073_020_png.rf.7e7e7e1f5c68e569bf820bdfaf271be6.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000170_007_png.rf.7ec39241b6b60ca830a79c591dc362c2.jpg, 0, 0, 1, 0, 0, 0, 0
00000433_005_png.rf.7ee7876e08e6633e92db1fafcd3cdc4c.jpg, 0, 0, 1, 0, 0, 0, 0
00000047_020_png.rf.7e4dd4cc73b4b80f1f0b7d5696d0cb61.jpg, 0, 0, 0, 0, 1, 0, 0
00000028_024_png.rf.7e5bdbc28a7092907682f611f057f409.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000119_015_png.rf.7e7545bc42f8758ba5fef1d9983f1ab8.jpg, 0, 0, 0, 1, 0, 0, 0
00000099_010_png.rf.7f19ab1cb02f28cf3c8caf402f657d9d.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000146_000_png.rf.7f32d3259c57c947d6bd21d9838e6556.jpg, 0, 0, 1, 0, 0, 0, 0
00000382_021_png.rf.80a1b1497cfe4cbe3beaa531a3faab12.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000179_017_png.rf.802f8482e9026a8891734fa544c2a8e8.jpg, 0, 0, 0, 0, 0, 0, 1
00000448_022_png.rf.7fc70bec3912274df4c25b36f000dd4c.jpg, 0, 0, 0, 0, 1, 0, 0
00000351_000_png.rf.809e2aa5ae7dd60e77008c9063c3bc3a.jpg, 0, 0, 1, 0, 0, 0, 0
00000011_023_png.rf.803932b83eebb4473192de05848e9f16.jpg, 0, 0, 0, 0, 0, 1, 0
00000371_012_png.rf.808bc33781f5d42e7ca054a7765ea429.jpg, 0, 0, 0, 0, 1, 0, 0
00000085_015_png.rf.815eb2e50e087f407605cf8af02822bd.jpg, 0, 0, 1, 0, 0, 0, 0
00000048_028_png.rf.802de1f112b04887f09c782fd650aaff.jpg, 0, 0, 0, 0, 1, 0, 0
00000445_009_png.rf.80b2805faad962ba92829a42546d4742.jpg, 0, 0, 0, 0, 0, 0, 1
CAT_01_00000180_004_png.rf.80ef1c2adc1ff517955a6805a6d5f722.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000145_003_png.rf.7fdc09f2cdbf5c940ae58cea45c6c3b3.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000140_017_png.rf.7e336d34ceb1928e583a6524f27b5fe3.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000132_029_png.rf.8172fe40953e8f352785b2dcbd4db062.jpg, 0, 0, 1, 0, 0, 0, 0
00000336_025_png.rf.7e410c9e40e9bbcaf7e11b53a97df48a.jpg, 0, 0, 0, 0, 1, 0, 0
00000093_025_png.rf.81158ac45a29f8c4e4f68a4c434c3fe9.jpg, 0, 0, 1, 0, 0, 0, 0
00000368_024_png.rf.81581a2b35843b56ad22d18381ecbfe1.jpg, 0, 0, 0, 0, 0, 0, 1
00000067_011_png.rf.81041298c3cc0663a2526c9594d68465.jpg, 0, 0, 1, 0, 0, 0, 0
00000011_004_png.rf.828f0a4775276b5df73db370be7723d7.jpg, 0, 0, 1, 0, 0, 0, 0
00000413_005_png.rf.82204fbb197056da295acaad880dfc58.jpg, 0, 0, 1, 0, 0, 0, 0
00000094_023_png.rf.818cff27c45786b5df581f67669336a2.jpg, 0, 0, 1, 0, 0, 0, 0
00000054_015_png.rf.81fb1ee6c03791e412bd086b74237ca6.jpg, 0, 0, 1, 0, 0, 0, 0
00000010_028_png.rf.8241e22a4028452127964b8b8fb90f35.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000125_017_png.rf.82314b4e535d63df9e8b1f2dca85f478.jpg, 0, 0, 1, 0, 0, 0, 0
00000334_002_png.rf.8310255000da3ed2d93b785c5e4aa116.jpg, 0, 0, 0, 0, 1, 0, 0
00000392_018_png.rf.82ff9f0f23095112270ff060a9ba98e2.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000180_011_png.rf.81fd45b8571e068bca22ced392c1807f.jpg, 0, 0, 0, 0, 1, 0, 0
00000089_011_png.rf.81fd3a9173f823b223fe7cdc698ee5e9.jpg, 0, 0, 1, 0, 0, 0, 0
00000368_029_png.rf.83535acbcb65ef2b191296050912ccdb.jpg, 0, 0, 0, 0, 1, 0, 0
00000341_026_png.rf.8322ad25e3700e1c532264a372bf2e12.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000152_001_png.rf.83113b0588797193606a004a53d5d376.jpg, 0, 0, 1, 0, 0, 0, 0
00000339_016_png.rf.830fcd8012babb530aaca4360d0605b0.jpg, 0, 0, 1, 0, 0, 0, 0
00000448_029_png.rf.83537b291ca65f9c04fa11eb992bc472.jpg, 0, 0, 1, 0, 0, 0, 0
00000041_007_png.rf.8372a9e37ff2aac7e4af68031517c682.jpg, 0, 0, 1, 0, 0, 0, 0
00000335_029_png.rf.83750cc3c5f4ad315d7425c3ecfe9952.jpg, 0, 0, 1, 0, 0, 0, 0
00000022_010_png.rf.83782efee7d533d0d40b74def9ccaca8.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000147_009_png.rf.83bf06dcfc56586d9b61dfe3b7918d34.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000137_017_png.rf.8403db80b5d3f25d55d8f8feb83e5c05.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000106_014_png.rf.83b4e9a4f06a7c4e7ed283c8c73813f6.jpg, 0, 0, 1, 0, 0, 0, 0
00000069_009_png.rf.842f0da03d22c05bbebbdec543c9f9c1.jpg, 0, 0, 1, 0, 0, 0, 0
00000389_029_png.rf.843519720aabc0c10f6565f8db46caec.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000113_018_png.rf.84118b329a5a3551275ebd370785a8ed.jpg, 0, 0, 1, 0, 0, 0, 0
00000377_009_png.rf.8414bc53576e0a7c016010b21cc126d4.jpg, 0, 0, 1, 0, 0, 0, 0
00000395_024_png.rf.85352eb412036d6a6a62f993c1339872.jpg, 0, 0, 0, 0, 1, 0, 0
00000375_019_png.rf.841978d90563f502868daa66f04902bd.jpg, 0, 0, 0, 1, 0, 0, 0
00000061_004_png.rf.8498f20d6cf382d9347888733ff6b467.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000168_007_png.rf.8479e76e99376cdbbc3ca3e49450d478.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000131_010_png.rf.8476ca2126caadf2922967ba60d7e1b3.jpg, 0, 0, 0, 0, 1, 0, 0
00000422_003_png.rf.84f78b58b5bdbe15053885a27bd44789.jpg, 0, 0, 0, 0, 1, 0, 0
00000380_024_png.rf.859a957e9a2e955ab7c7b2e25228acc4.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000124_012_png.rf.8587f55e526d2bbae66c8e19d5367d13.jpg, 0, 0, 0, 0, 1, 0, 0
00000431_003_png.rf.84fcda48c3143801ca17efd1c23764e5.jpg, 0, 0, 0, 0, 0, 0, 1
CAT_01_00000141_001_png.rf.858f9c368e5577786da4851d11876924.jpg, 0, 0, 0, 0, 1, 0, 0
00000390_010_png.rf.84bb7c5c459aab14be5d70aad30aac46.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000153_020_png.rf.85b5f23317cec63b4e2078702da0e37c.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000174_013_png.rf.8428b462cb3eddc5ef6728508446c74e.jpg, 0, 0, 0, 0, 1, 0, 0
00000381_026_png.rf.843ff1d83ac7a41f61b4637f764adcb6.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000102_017_png.rf.85919650a198590653513428a89936cf.jpg, 0, 0, 1, 0, 0, 0, 0
00000368_000_png.rf.85cdd39e5ba7aca0587839ee5e72183f.jpg, 0, 0, 1, 0, 0, 0, 0
00000326_019_png.rf.875c1cc5fe9a9d50fdafe3d82528e135.jpg, 0, 0, 0, 0, 1, 0, 0
00000034_028_png.rf.85df23cefce366203b5481cb1bc77fbc.jpg, 0, 0, 0, 0, 1, 0, 0
00000027_027_png.rf.8654ffa9e64b1292ba22d217f7f101c3.jpg, 0, 0, 0, 0, 1, 0, 0
00000358_021_png.rf.879391dd29b8146a3419a62ba9c795c2.jpg, 0, 0, 1, 0, 0, 0, 0
00000065_015_png.rf.862f6fb98c7a1d401c9877a3139a9af6.jpg, 0, 0, 0, 1, 0, 0, 0
CAT_01_00000181_013_png.rf.86cafd58949b72fc56705df9f04ee3c9.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000171_005_png.rf.8677746ef5fa3d9b1869fdb042b5ab67.jpg, 0, 0, 0, 0, 1, 0, 0
00000439_012_png.rf.882e283ae4b3a813952ed842f2a59b8f.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000129_000_png.rf.85daa0c3aa12b9ad05cdab3bbaf09a7b.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000127_029_png.rf.876f5b572d2425a19287107529000662.jpg, 0, 0, 1, 0, 0, 0, 0
00000022_021_png.rf.85f2cb22a37c6d9300d7f3d48a1d7fb0.jpg, 0, 0, 0, 0, 0, 1, 0
00000406_003_png.rf.8708c52c9e3b0a29ca437f889f2ee2f7.jpg, 0, 0, 0, 0, 1, 0, 0
00000067_012_png.rf.87572851cfb69fea1e8bdbe479fa286c.jpg, 0, 0, 1, 0, 0, 0, 0
00000446_026_png.rf.862ea89dade65ec92f2c7976649f7151.jpg, 0, 0, 0, 0, 1, 0, 0
00000316_006_png.rf.866f0e6aa852321a4eb9486ef3e928e8.jpg, 0, 0, 1, 0, 0, 0, 0
00000312_016_png.rf.864b5e72fa45a5d4b71bb03dd2100645.jpg, 0, 0, 0, 0, 0, 0, 1
00000015_022_png.rf.88dafab2e8d6673760e98543cc09b895.jpg, 0, 0, 0, 0, 1, 0, 0
00000428_020_png.rf.86751d1acc6fb3894a5e1c8b04265f85.jpg, 0, 0, 1, 0, 0, 0, 0
00000061_023_png.rf.8933b9c1cfca1990209b2bd096e9f32b.jpg, 0, 0, 1, 0, 0, 0, 0
00000301_016_png.rf.888c914c4d4b3e8227c9f1ebea06f8a2.jpg, 0, 0, 0, 0, 0, 1, 0
00000314_026_png.rf.88ffff5a497973d95afbe0d1c06cdca9.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000105_016_png.rf.88a39b238139d3dab480f478b12e975a.jpg, 0, 0, 0, 0, 1, 0, 0
00000371_028_png.rf.87b6ed10fa0672c5f3bf7f137a040b14.jpg, 0, 0, 0, 0, 0, 1, 0
00000432_026_png.rf.88e541d109729a2beeeb9c612e47ad60.jpg, 0, 0, 1, 0, 0, 0, 0
00000092_022_png.rf.890d13512635e7ffbf30c35dd465213e.jpg, 0, 0, 0, 0, 1, 0, 0
00000088_015_png.rf.89f1047792aa6ef8c2d7c2c41d7b266e.jpg, 0, 0, 0, 0, 1, 0, 0
00000372_019_png.rf.8968fcddac914f2305f56821641001fb.jpg, 0, 0, 1, 0, 0, 0, 0
00000444_020_png.rf.895aa6299819d0bcb8d1991b11716511.jpg, 0, 0, 0, 0, 1, 0, 0
00000327_025_png.rf.8983cb062809b956890a38d0dc031b48.jpg, 0, 0, 0, 0, 1, 0, 0
00000051_005_png.rf.8a11285f0a77417b28058c135b206564.jpg, 0, 0, 1, 0, 0, 0, 0
00000065_009_png.rf.8a34022a4f9c2e6b943ab15342f18e0e.jpg, 0, 0, 1, 0, 0, 0, 0
00000051_012_png.rf.896a6d25f5480107eeb9b476a47d47d0.jpg, 0, 0, 1, 0, 0, 0, 0
00000344_000_png.rf.89544f7df2b8a2f6bee8c0572a5bb6db.jpg, 0, 0, 1, 0, 0, 0, 0
00000374_025_png.rf.89cab77aba98739269adfd6b27df839e.jpg, 0, 0, 0, 0, 1, 0, 0
00000063_027_png.rf.8b6bb53e8b6606072015629fc90b9c50.jpg, 0, 0, 1, 0, 0, 0, 0
00000096_003_png.rf.8b2df53832b871050598190496680c5a.jpg, 0, 0, 0, 0, 1, 0, 0
00000049_012_png.rf.8a363bbe3eb0364e5cd2d467dc497036.jpg, 0, 0, 0, 0, 1, 0, 0
00000098_007_png.rf.8aa75374391db32efb08fb48f2d435fe.jpg, 0, 0, 0, 0, 0, 1, 0
00000037_006_png.rf.8b2160546e8cbd1e6b5f06fae3fa9c34.jpg, 0, 0, 1, 0, 0, 0, 0
00000375_023_png.rf.8b6aececa2a57542390604a8ee66f930.jpg, 0, 0, 1, 0, 0, 0, 0
00000398_025_png.rf.8b0a09d81eacd0530b02eb6f805a661a.jpg, 0, 0, 0, 0, 1, 0, 0
00000320_020_png.rf.8a4355a0fafbd3c1a6ba1a189bf7b871.jpg, 0, 0, 0, 0, 1, 0, 0
00000091_001_png.rf.8a55bd5b9ea6685394a9107d645b6914.jpg, 0, 0, 0, 0, 1, 0, 0
00000327_001_png.rf.8baa8d2cbbca263650d27d397f922329.jpg, 0, 0, 1, 0, 0, 0, 0
00000423_005_png.rf.8a677073dd764eea7c6cde39d81d7820.jpg, 0, 0, 1, 0, 0, 0, 0
00000006_022_png.rf.8b86c92b1fb8735098941d53b6a9d7f0.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000123_001_png.rf.8baee308c8dddfabfce1630502ad56c2.jpg, 0, 0, 0, 0, 1, 0, 0
00000363_020_png.rf.8aba9cfc327649b37a26f86852f6788d.jpg, 0, 0, 0, 0, 1, 0, 0
00000384_025_png.rf.8ab39637855f33420d8973f766d96692.jpg, 0, 0, 0, 0, 1, 0, 0
00000060_010_png.rf.8a4b49c49d281b6f4627f815b5f27aa2.jpg, 0, 0, 0, 0, 1, 0, 0
00000406_012_png.rf.8c07c3bd787902bc32825b6cf207c612.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000182_017_png.rf.8d07e3a4dc333b5f6260f759f00b645b.jpg, 0, 0, 0, 0, 1, 0, 0
00000017_000_png.rf.8d6cf69b95fdbf4a20cb0ee7d297655f.jpg, 0, 0, 1, 0, 0, 0, 0
00000037_005_png.rf.8cbe79ab4c1eff516fc84cb2225693f7.jpg, 0, 0, 1, 0, 0, 0, 0
00000076_024_png.rf.8bd97010043577d716417e9f9412959b.jpg, 0, 0, 0, 0, 1, 0, 0
00000343_020_png.rf.8e87d0bf67c61bc9168b90ca15407940.jpg, 0, 0, 1, 0, 0, 0, 0
00000343_015_png.rf.8ceeef3fb61787d7785eafb763c12453.jpg, 0, 0, 1, 0, 0, 0, 0
00000402_025_png.rf.8d4412bcb6884679a9e6094888527279.jpg, 0, 0, 0, 0, 1, 0, 0
00000340_003_png.rf.8c57221ad4769405713e0cbd6c5fec2f.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000137_029_png.rf.8ea4d9c4ccf3833ff2371c547ac9a725.jpg, 0, 0, 0, 1, 0, 0, 0
00000005_023_png.rf.8e69087adee08851fd96894903efc201.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000103_029_png.rf.8bfa91f389ebb0e2d745c5dd8cec785e.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000105_019_png.rf.8db2b7be59f73948ea6fff39a87ef178.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000107_002_png.rf.8dca5de7f1ae68bf4921d1eabcfcdc95.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000151_024_png.rf.8c3f8b86d4520b7ce77a94cc26e9b376.jpg, 0, 0, 1, 0, 0, 0, 0
00000399_029_png.rf.8c4dd0a36641e9aa09df433acd5bcf29.jpg, 0, 0, 0, 0, 1, 0, 0
00000325_021_png.rf.8d5512e4d083eecf0f553fafc872c5d6.jpg, 0, 0, 1, 0, 0, 0, 0
00000066_009_png.rf.8dfb89c5c8d36d7cb863464cfd2c4ac4.jpg, 0, 0, 1, 0, 0, 0, 0
00000401_016_png.rf.8bb11868f16b349abd6611cfa96d3cf5.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000124_019_png.rf.8d39d5363bfe98e0b562277e74196e12.jpg, 0, 0, 0, 0, 1, 0, 0
00000354_001_png.rf.8e1b8313ad756be59b921922d0402339.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000169_004_png.rf.8cb114b6d885d93b03d055fd46fb5d1f.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000176_003_png.rf.8cc88028a0f15ce4941e538ac1069011.jpg, 0, 0, 1, 0, 0, 0, 0
00000308_018_png.rf.8d14ee6b69bf5bf1614e25aa48e03563.jpg, 0, 0, 1, 0, 0, 0, 0
00000020_017_png.rf.8eecee650bd9bdeed591c5ee71c63e1f.jpg, 0, 0, 0, 0, 1, 0, 0
00000032_019_png.rf.8ef16895614a931fcc0cfd57b7f4eff5.jpg, 0, 0, 1, 0, 0, 0, 0
00000071_000_png.rf.8d690fb56bc183c74ce484ffe457fc4a.jpg, 0, 0, 1, 0, 0, 0, 0
00000335_027_png.rf.8f1346e412b54fada18c257ef2ea5ab6.jpg, 0, 0, 0, 0, 0, 0, 1
00000352_014_png.rf.8fd80af59ec8e40a62dc6da039947711.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000151_016_png.rf.8f907a90ccc470234471131355e6a578.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000105_027_png.rf.8f516f3ab620d2636ed666b02a6b524b.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000149_001_png.rf.8fd85a54dc4e42b0aea7b6cd44b81d27.jpg, 0, 0, 0, 0, 1, 0, 0
00000037_028_png.rf.8fdab7634b4c6a47f89cbbfad05b8594.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000155_028_png.rf.8f50e5f0c801d2431a2511f2358ba69f.jpg, 0, 0, 1, 0, 0, 0, 0
00000399_021_png.rf.9025413b8df8256271b3546e5f8c37a5.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000171_020_png.rf.8f259918ffb81332b13aaf75a8ebda69.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000174_027_png.rf.90abd05bcdc3b675827da6590a30e74f.jpg, 0, 0, 0, 0, 0, 0, 1
00000452_015_png.rf.90df10bac8e66353a0da169eb5e3193a.jpg, 0, 0, 1, 0, 0, 0, 0
00000067_025_png.rf.90325519381e3bf4a802cb0f0ac5117b.jpg, 0, 0, 1, 0, 0, 0, 0
00000379_029_png.rf.9156eb5f656260b8801d862edc4367a1.jpg, 0, 0, 0, 0, 1, 0, 0
00000311_015_png.rf.922544430824e1a2b53d915225db99a3.jpg, 0, 0, 0, 0, 1, 0, 0
00000058_017_png.rf.905e75d11ca9353e920443f12a8cbeae.jpg, 0, 0, 1, 0, 0, 0, 0
00000002_026_png.rf.92190f042b5ca12b6586372f100179f7.jpg, 0, 0, 1, 0, 0, 0, 0
00000024_029_png.rf.90c2666d31c4aad2f4859e8f3c2dd9b3.jpg, 0, 0, 0, 0, 0, 0, 1
CAT_01_00000150_020_png.rf.924166d7857fa5c2f9c567f9d9eafbc8.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000162_003_png.rf.91a593dd337f1333201eeae5efe84fd5.jpg, 0, 0, 1, 0, 0, 0, 0
00000380_023_png.rf.91eb1f600150c6e3c5a43768e7bbe1ff.jpg, 0, 0, 1, 0, 0, 0, 0
00000452_012_png.rf.8febed5a439c078da9016afeb656cf82.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000147_020_png.rf.926ead121673cc538ab0b043295c2dbb.jpg, 0, 0, 0, 0, 1, 0, 0
00000309_007_png.rf.90a9ef2fd4b9d5c7dd307d4c68770255.jpg, 0, 0, 0, 0, 1, 0, 0
00000060_005_png.rf.90e49d36b9a4949e6437929f870ee5df.jpg, 0, 0, 1, 0, 0, 0, 0
00000338_011_png.rf.8f03876ac36c284d0ead4c004377964f.jpg, 0, 0, 1, 0, 0, 0, 0
00000079_017_png.rf.92a3c53301f3c9a4a2e20efc34617a53.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000143_001_png.rf.92a26054d90ae114a84a6f46652b0fbf.jpg, 0, 0, 1, 0, 0, 0, 0
00000418_019_png.rf.93b29ecdfafd16b576e929e939da2345.jpg, 0, 0, 1, 0, 0, 0, 0
00000004_008_png.rf.9338cf86e041650733cd51410545a771.jpg, 0, 0, 0, 0, 1, 0, 0
00000393_015_png.rf.930f3f87f86b6cb91745356c0c05152e.jpg, 0, 0, 1, 0, 0, 0, 0
00000370_024_png.rf.93c5091ca88bfee934cf96fd341c606e.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000104_024_png.rf.9495220bd6cb0f6d0c21290af1df3605.jpg, 0, 0, 1, 0, 0, 0, 0
00000066_017_png.rf.94369146df7fe9ce73a22ae1eb809fbc.jpg, 0, 0, 0, 0, 1, 0, 0
00000417_008_png.rf.93e33a6064d560778e4b2276af4d84e4.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000174_008_png.rf.92c8eac572082c9e7e157d9c9bf53194.jpg, 0, 0, 1, 0, 0, 0, 0
00000343_024_png.rf.94d28a27e98e1d1ae6de1c9cdd17ebcd.jpg, 0, 0, 1, 0, 0, 0, 0
00000340_016_png.rf.96a2cbab3e70b3a8304f6dc7c2f5cf66.jpg, 0, 0, 1, 0, 0, 0, 0
00000342_024_png.rf.9730a59c6938f545da943bcd1b831eb9.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000137_019_png.rf.9676e87618df487f9a1b86f9474f490f.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000116_002_png.rf.945f48b400b999476cfa25d041fb3a9e.jpg, 0, 0, 1, 0, 0, 0, 0
00000098_000_png.rf.9733c97b1cdb78bb2752d94420bc779b.jpg, 0, 0, 0, 0, 1, 0, 0
00000357_025_png.rf.94dcf1b566401715f6113bd7c8e8371c.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000183_023_png.rf.934b846c49c4b0c34126bbc82027bebc.jpg, 0, 0, 0, 0, 1, 0, 0
00000419_004_png.rf.953af2b5c7bb5babf17b7c4cd1ef2176.jpg, 0, 0, 0, 0, 1, 0, 0
00000078_018_png.rf.97025aa9fa2e86af4de64ab57bcf9959.jpg, 0, 0, 1, 0, 0, 0, 0
00000415_021_png.rf.950c75d8a62662342baf9aee0d7e568d.jpg, 0, 0, 1, 0, 0, 0, 0
00000018_029_png.rf.97cdba14ece215f504d0c796fe3f6e18.jpg, 0, 0, 0, 0, 1, 0, 0
00000439_029_png.rf.96fd6f831362747527eb92a18baad057.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000110_025_png.rf.97ca63c932a9b68f6f49491ce6586daa.jpg, 0, 0, 1, 0, 0, 0, 0
00000402_015_png.rf.935a3f361a807b664e45948e35c4fc55.jpg, 0, 0, 0, 0, 1, 0, 0
00000396_021_png.rf.95f5f478fd0daee788fb939cb002d018.jpg, 0, 0, 0, 0, 1, 0, 0
00000067_022_png.rf.976c27303336959cc5514e2727403e69.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000177_014_png.rf.95b76bc37cb9b98f50f3f9decdf5ab14.jpg, 0, 0, 1, 0, 0, 0, 0
00000356_005_png.rf.97649a1fd3ca377a78f3dbfc7023f02e.jpg, 0, 0, 0, 0, 1, 0, 0
00000398_003_png.rf.98140eecb2ea8505984d883533122ac8.jpg, 0, 0, 0, 0, 0, 0, 1
00000355_027_png.rf.97dd1e4e6bfd7459edf5a32f05f4806c.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000132_013_png.rf.9816b436b83e289df51812a26f9c87db.jpg, 0, 0, 1, 0, 0, 0, 0
00000395_013_png.rf.985dbf1a925228e02b114e023a14b914.jpg, 0, 0, 0, 0, 1, 0, 0
CAT_01_00000127_021_png.rf.99537c787fcaf1ba27e614dc641b0a7b.jpg, 0, 0, 0, 0, 1, 0, 0
00000013_014_png.rf.9800afc1cf5502684e909e194b1129bd.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000177_028_png.rf.983a2d1159cf6bcedc9c766163b75ac9.jpg, 0, 0, 0, 0, 1, 0, 0
00000056_010_png.rf.98ac438712e259984b52856489e74246.jpg, 0, 0, 1, 0, 0, 0, 0
00000425_009_png.rf.997d5a4b30652b111dbb4ed7d8119780.jpg, 0, 0, 1, 0, 0, 0, 0
CAT_01_00000146_020_png.rf.992d791b5045137a5830326f11539f31.jpg, 0, 0, 0, 0, 1, 0, 0
